######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       https://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20121022|28464|19850701|20121019|+1000
apnic|PH|asn|58633|1|20120625|allocated
apnic|AU|asn|58634|1|20120627|allocated
apnic|PH|asn|58635|1|20120703|allocated
apnic|BD|asn|58636|1|20120705|allocated
apnic|AU|asn|58637|1|20120705|allocated
apnic|HK|asn|58638|1|20120706|allocated
apnic|PH|asn|58639|1|20120706|allocated
apnic|IN|asn|58640|1|20120710|allocated
apnic|IN|asn|58641|1|20120710|allocated
apnic|BD|asn|58642|1|20120711|allocated
apnic|HK|asn|58643|1|20120711|allocated
apnic|AU|asn|58644|1|20120713|allocated
apnic|JP|asn|58645|10|20120713|allocated
apnic|BD|asn|58655|1|20120716|allocated
apnic|BD|asn|58656|1|20120716|allocated
apnic|BD|asn|58657|1|20120716|allocated
apnic|HK|asn|58658|1|20120717|allocated
apnic|IN|asn|58659|1|20120717|allocated
apnic|SG|asn|58660|1|20120717|allocated
apnic|HK|asn|58661|1|20120717|allocated
apnic|BD|asn|58662|1|20120717|allocated
apnic|BN|asn|58663|1|20120717|allocated
apnic|IN|asn|58664|1|20120718|allocated
apnic|BD|asn|58665|1|20120718|allocated
apnic|NZ|asn|58666|1|20120718|allocated
apnic|AU|asn|58667|1|20120718|allocated
apnic|BD|asn|58668|1|20120719|allocated
apnic|SG|asn|58669|1|20120723|allocated
apnic|BD|asn|58670|1|20120725|allocated
apnic|IN|asn|58671|1|20120726|allocated
apnic|BD|asn|58672|1|20120731|allocated
apnic|BD|asn|58673|1|20120801|allocated
apnic|AU|asn|58674|1|20120802|allocated
apnic|AU|asn|58675|1|20120803|allocated
apnic|AU|asn|58676|1|20120807|allocated
apnic|PH|asn|58677|1|20120809|allocated
apnic|IN|asn|58678|1|20120810|allocated
apnic|SG|asn|58679|1|20120813|allocated
apnic|PK|asn|58680|1|20120814|allocated
apnic|AU|asn|58681|1|20120816|allocated
apnic|BD|asn|58682|1|20120816|allocated
apnic|HK|asn|58683|1|20120824|allocated
apnic|BD|asn|58684|1|20120824|allocated
apnic|BD|asn|58685|1|20120824|allocated
apnic|AU|asn|58686|1|20120824|allocated
apnic|AU|asn|58687|1|20120827|allocated
apnic|BD|asn|58688|1|20120828|allocated
apnic|BD|asn|58689|1|20120828|allocated
apnic|TH|asn|58690|1|20120828|allocated
apnic|BD|asn|58691|1|20120828|allocated
apnic|TH|asn|58692|1|20120830|allocated
apnic|IN|asn|58693|1|20120903|allocated
apnic|BD|asn|58694|1|20120904|allocated
apnic|BD|asn|58695|1|20120904|allocated
apnic|AU|asn|58696|1|20120905|allocated
apnic|AF|asn|58697|1|20120905|allocated
apnic|AU|asn|58698|1|20120906|allocated
apnic|BD|asn|58699|1|20120911|allocated
apnic|IN|asn|58700|1|20120912|allocated
apnic|BD|asn|58701|1|20120914|allocated
apnic|IN|asn|58702|1|20120914|allocated
apnic|IN|asn|58703|1|20120914|allocated
apnic|BD|asn|58704|1|20120917|allocated
apnic|BD|asn|58705|1|20120919|allocated
apnic|PH|asn|58706|1|20120921|allocated
apnic|AU|asn|58707|1|20120921|allocated
apnic|HK|asn|58708|1|20120924|allocated
apnic|PH|asn|58709|1|20120925|allocated
apnic|AU|asn|58710|1|20120926|allocated
apnic|BD|asn|58711|1|20120926|allocated
apnic|AU|asn|58712|1|20120927|allocated
apnic|AU|asn|58713|1|20120928|allocated
apnic|IN|asn|58714|1|20121003|allocated
apnic|BD|asn|58715|1|20121003|allocated
apnic|BD|asn|58717|1|20121010|allocated
apnic|SG|asn|58718|1|20121010|allocated
apnic|AU|asn|58719|1|20121011|allocated
apnic|AU|asn|58720|2|20121012|allocated
apnic|SG|asn|58722|1|20121015|allocated
apnic|AU|asn|58723|1|20121017|allocated
apnic|MN|asn|58724|1|20121018|allocated
apnic|IN|asn|58725|1|20121019|allocated
apnic|AU|asn|131072|1|20070117|allocated
apnic|JP|asn|131073|1|20070110|allocated
apnic|JP|asn|131074|1|20070115|allocated
apnic|JP|asn|131075|1|20070125|allocated
apnic|AU|asn|131076|1|20070213|allocated
apnic|JP|asn|131077|10|20070323|allocated
apnic|TH|asn|131087|1|20081202|allocated
apnic|AU|asn|131088|1|20070501|allocated
apnic|TH|asn|131089|2|20070613|allocated
apnic|KR|asn|131092|10|20070831|allocated
apnic|BD|asn|131102|1|20080124|allocated
apnic|MY|asn|131103|2|20080129|allocated
apnic|AU|asn|131105|1|20100730|allocated
apnic|JP|asn|131106|1|20080328|allocated
apnic|AU|asn|131107|1|20080424|allocated
apnic|FJ|asn|131108|1|20080626|allocated
apnic|AU|asn|131109|1|20080716|allocated
apnic|NZ|asn|131110|1|20080722|allocated
apnic|ID|asn|131111|10|20080729|allocated
apnic|PH|asn|131121|1|20080805|allocated
apnic|VN|asn|131122|10|20080812|allocated
apnic|CN|asn|131132|10|20080828|allocated
apnic|TW|asn|131142|10|20080911|allocated
apnic|JP|asn|131152|10|20081003|allocated
apnic|TH|asn|131162|1|20081205|allocated
apnic|TH|asn|131163|1|20081223|allocated
apnic|TW|asn|131164|1|20090127|allocated
apnic|SG|asn|131165|1|20090127|allocated
apnic|NZ|asn|131168|1|20090204|allocated
apnic|IN|asn|131169|1|20100215|allocated
apnic|LK|asn|131173|1|20090225|allocated
apnic|NZ|asn|131174|1|20090305|allocated
apnic|NZ|asn|131176|1|20090409|allocated
apnic|AU|asn|131177|1|20090421|allocated
apnic|KH|asn|131178|1|20090505|allocated
apnic|IN|asn|131181|1|20090525|allocated
apnic|HK|asn|131184|1|20090612|allocated
apnic|KH|asn|131186|1|20090623|allocated
apnic|NZ|asn|131187|1|20090623|allocated
apnic|HK|asn|131188|1|20090625|allocated
apnic|IN|asn|131190|1|20090630|allocated
apnic|NZ|asn|131193|1|20090709|allocated
apnic|SG|asn|131195|1|20090714|allocated
apnic|NZ|asn|131196|1|20090717|allocated
apnic|PH|asn|131197|1|20090728|allocated
apnic|AU|asn|131201|1|20090813|allocated
apnic|KH|asn|131203|1|20090818|allocated
apnic|AU|asn|131206|1|20100203|allocated
apnic|KH|asn|131207|1|20090819|allocated
apnic|SG|asn|131208|1|20100204|allocated
apnic|NZ|asn|131209|1|20100322|allocated
apnic|IN|asn|131210|1|20100212|allocated
apnic|AU|asn|131211|1|20100407|allocated
apnic|PH|asn|131212|2|20090820|allocated
apnic|IN|asn|131215|1|20090821|allocated
apnic|TH|asn|131216|1|20100419|allocated
apnic|SG|asn|131217|1|20090824|allocated
apnic|MY|asn|131218|1|20090827|allocated
apnic|IN|asn|131219|1|20090827|allocated
apnic|TH|asn|131221|1|20100504|allocated
apnic|IN|asn|131222|1|20090831|allocated
apnic|IN|asn|131223|1|20090907|allocated
apnic|AU|asn|131225|1|20090908|allocated
apnic|PH|asn|131228|1|20090914|allocated
apnic|AU|asn|131229|1|20090915|allocated
apnic|HK|asn|131231|1|20090924|allocated
apnic|HK|asn|131234|1|20100608|allocated
apnic|IN|asn|131235|1|20091001|allocated
apnic|KH|asn|131238|1|20091002|allocated
apnic|TW|asn|131240|1|20091012|allocated
apnic|SG|asn|131243|1|20091015|allocated
apnic|PH|asn|131245|1|20091023|allocated
apnic|TH|asn|131246|1|20091027|allocated
apnic|NC|asn|131248|1|20091029|allocated
apnic|TH|asn|131249|1|20091103|allocated
apnic|IN|asn|131250|1|20091105|allocated
apnic|AU|asn|131252|1|20100922|allocated
apnic|NZ|asn|131254|1|20091110|allocated
apnic|IN|asn|131255|1|20091110|allocated
apnic|IN|asn|131256|1|20091110|allocated
apnic|TH|asn|131257|1|20091117|allocated
apnic|AU|asn|131261|1|20091120|allocated
apnic|IN|asn|131262|1|20091125|allocated
apnic|IN|asn|131263|1|20091125|allocated
apnic|IN|asn|131265|1|20091201|allocated
apnic|LA|asn|131267|1|20091208|allocated
apnic|AU|asn|131268|1|20091210|allocated
apnic|IN|asn|131269|1|20091214|allocated
apnic|HK|asn|131271|1|20091214|allocated
apnic|KH|asn|131273|1|20091215|allocated
apnic|HK|asn|131274|1|20091215|allocated
apnic|IN|asn|131277|1|20091221|allocated
apnic|HK|asn|131278|1|20091221|allocated
apnic|KP|asn|131279|1|20091221|allocated
apnic|HK|asn|131280|1|20091222|allocated
apnic|PH|asn|131281|1|20091223|allocated
apnic|IN|asn|131283|1|20091229|allocated
apnic|AF|asn|131284|1|20091231|allocated
apnic|SG|asn|131285|1|20091231|allocated
apnic|PH|asn|131288|1|20100112|allocated
apnic|PH|asn|131289|1|20100113|allocated
apnic|TH|asn|131293|1|20110421|allocated
apnic|AU|asn|131294|1|20110523|allocated
apnic|AU|asn|131298|1|20110525|allocated
apnic|MY|asn|131299|1|20110526|allocated
apnic|CN|asn|131300|1|20110526|allocated
apnic|CN|asn|131301|1|20110527|allocated
apnic|IN|asn|131302|1|20110530|allocated
apnic|PH|asn|131303|1|20110531|allocated
apnic|SG|asn|131304|1|20110531|allocated
apnic|NZ|asn|131305|1|20110531|allocated
apnic|IN|asn|131306|1|20110531|allocated
apnic|CN|asn|131307|1|20110601|allocated
apnic|IN|asn|131308|1|20110601|allocated
apnic|MY|asn|131310|1|20110601|allocated
apnic|CN|asn|131311|1|20110601|allocated
apnic|MY|asn|131313|1|20110603|allocated
apnic|IN|asn|131314|1|20110603|allocated
apnic|AU|asn|131315|1|20110607|allocated
apnic|AU|asn|131316|1|20110607|allocated
apnic|IN|asn|131317|1|20110609|allocated
apnic|NZ|asn|131318|1|20110609|allocated
apnic|CN|asn|131319|2|20110609|allocated
apnic|MM|asn|131322|1|20110614|allocated
apnic|NZ|asn|131323|1|20110614|allocated
apnic|CN|asn|131325|1|20110615|allocated
apnic|CN|asn|131326|2|20110616|allocated
apnic|NZ|asn|131328|1|20110617|allocated
apnic|MY|asn|131329|1|20110617|allocated
apnic|HK|asn|131330|1|20110617|allocated
apnic|KH|asn|131331|1|20110620|allocated
apnic|MY|asn|131332|1|20110620|allocated
apnic|IN|asn|131333|1|20110621|allocated
apnic|HK|asn|131334|1|20110622|allocated
apnic|CN|asn|131335|2|20110624|allocated
apnic|HK|asn|131337|1|20110624|allocated
apnic|AU|asn|131338|1|20110624|allocated
apnic|NZ|asn|131340|1|20110624|allocated
apnic|VN|asn|131342|100|20110624|allocated
apnic|IN|asn|131442|1|20110627|allocated
apnic|NZ|asn|131443|1|20110628|allocated
apnic|TH|asn|131445|1|20110629|allocated
apnic|AU|asn|131446|1|20110629|allocated
apnic|TH|asn|131447|1|20110630|allocated
apnic|CN|asn|131449|2|20110630|allocated
apnic|AU|asn|131452|1|20110705|allocated
apnic|IN|asn|131453|1|20110706|allocated
apnic|AU|asn|131455|1|20110707|allocated
apnic|CN|asn|131456|2|20110707|allocated
apnic|IN|asn|131458|1|20110708|allocated
apnic|IN|asn|131459|1|20110708|allocated
apnic|TH|asn|131460|1|20110711|allocated
apnic|FJ|asn|131461|1|20110711|allocated
apnic|IN|asn|131463|1|20110712|allocated
apnic|BN|asn|131467|1|20110714|allocated
apnic|IN|asn|131468|1|20110714|allocated
apnic|CN|asn|131469|2|20110715|allocated
apnic|TH|asn|131472|1|20110715|allocated
apnic|IN|asn|131473|1|20110715|allocated
apnic|AU|asn|131474|1|20110718|allocated
apnic|SG|asn|131475|1|20110718|allocated
apnic|AU|asn|131476|1|20110719|allocated
apnic|HK|asn|131478|1|20110719|allocated
apnic|AU|asn|131479|1|20110719|allocated
apnic|CN|asn|131481|100|20110720|allocated
apnic|AU|asn|131581|1|20110720|allocated
apnic|NZ|asn|131583|1|20110721|allocated
apnic|TW|asn|131584|100|20110721|allocated
apnic|NP|asn|131684|1|20110722|allocated
apnic|HK|asn|131685|1|20110722|allocated
apnic|MY|asn|131686|1|20110722|allocated
apnic|ID|asn|131687|100|20110725|allocated
apnic|IN|asn|131787|1|20110725|allocated
apnic|IN|asn|131788|1|20110727|allocated
apnic|SG|asn|131790|1|20110801|allocated
apnic|KR|asn|131791|100|20110801|allocated
apnic|IN|asn|131891|1|20110802|allocated
apnic|AU|asn|131892|1|20110802|allocated
apnic|JP|asn|131893|100|20110804|allocated
apnic|IN|asn|131993|1|20110804|allocated
apnic|HK|asn|131994|1|20110808|allocated
apnic|NC|asn|131995|1|20110809|allocated
apnic|IN|asn|131997|1|20110809|allocated
apnic|AU|asn|131998|1|20110809|allocated
apnic|AU|asn|131999|1|20110810|allocated
apnic|AU|asn|132000|1|20110810|allocated
apnic|NZ|asn|132001|1|20110811|allocated
apnic|NZ|asn|132003|1|20110815|allocated
apnic|IN|asn|132004|1|20110816|allocated
apnic|IN|asn|132005|1|20110819|allocated
apnic|TH|asn|132009|1|20110819|allocated
apnic|AU|asn|132010|1|20110822|allocated
apnic|MY|asn|132012|1|20110825|allocated
apnic|TH|asn|132013|1|20110825|allocated
apnic|AU|asn|132015|1|20110826|allocated
apnic|SG|asn|132016|1|20110829|allocated
apnic|HK|asn|132017|1|20111014|allocated
apnic|AU|asn|132018|1|20110901|allocated
apnic|AU|asn|132020|1|20110901|allocated
apnic|PH|asn|132021|1|20110902|allocated
apnic|MY|asn|132022|1|20110906|allocated
apnic|JP|asn|132024|1|20110908|allocated
apnic|MM|asn|132026|1|20110916|allocated
apnic|NZ|asn|132027|1|20110916|allocated
apnic|IN|asn|132028|1|20110916|allocated
apnic|AU|asn|132029|1|20120601|allocated
apnic|SG|asn|132030|1|20110919|allocated
apnic|NZ|asn|132031|1|20110920|allocated
apnic|TH|asn|132032|1|20110920|allocated
apnic|MY|asn|132033|1|20110922|allocated
apnic|NZ|asn|132034|1|20110922|allocated
apnic|MY|asn|132035|1|20110927|allocated
apnic|NZ|asn|132036|1|20110928|allocated
apnic|AU|asn|132038|1|20110929|allocated
apnic|SG|asn|132039|1|20110929|allocated
apnic|NZ|asn|132040|1|20110930|allocated
apnic|IN|asn|132041|1|20111003|allocated
apnic|NZ|asn|132042|1|20111004|allocated
apnic|IN|asn|132043|1|20111007|allocated
apnic|MN|asn|132044|1|20111010|allocated
apnic|LK|asn|132045|1|20111011|allocated
apnic|PH|asn|132046|1|20111011|allocated
apnic|SG|asn|132047|1|20111012|allocated
apnic|AU|asn|132048|1|20111012|allocated
apnic|NZ|asn|132050|1|20111017|allocated
apnic|IN|asn|132051|1|20111019|allocated
apnic|IN|asn|132052|1|20111019|allocated
apnic|SG|asn|132053|1|20111019|allocated
apnic|IN|asn|132055|1|20111020|allocated
apnic|HK|asn|132056|1|20111020|allocated
apnic|PH|asn|132059|1|20111021|allocated
apnic|TW|asn|132060|1|20111025|allocated
apnic|TH|asn|132061|1|20111026|allocated
apnic|TH|asn|132062|1|20111026|allocated
apnic|TH|asn|132063|1|20111026|allocated
apnic|IN|asn|132065|1|20111028|allocated
apnic|NZ|asn|132066|1|20111028|allocated
apnic|AU|asn|132067|1|20111028|allocated
apnic|JP|asn|132068|1|20111031|allocated
apnic|AU|asn|132069|1|20111101|allocated
apnic|AU|asn|132070|2|20111103|allocated
apnic|SG|asn|132073|1|20111104|allocated
apnic|NZ|asn|132074|1|20111110|allocated
apnic|IN|asn|132075|1|20111114|allocated
apnic|AU|asn|132077|1|20111115|allocated
apnic|SG|asn|132078|1|20111115|allocated
apnic|NC|asn|132079|1|20111116|allocated
apnic|KH|asn|132080|1|20111116|allocated
apnic|SG|asn|132081|1|20111117|allocated
apnic|SG|asn|132082|1|20111117|allocated
apnic|JP|asn|132083|1|20111118|allocated
apnic|AU|asn|132084|1|20111122|allocated
apnic|AU|asn|132085|1|20111122|allocated
apnic|TH|asn|132086|1|20111123|allocated
apnic|MY|asn|132087|1|20111125|allocated
apnic|KH|asn|132088|1|20111125|allocated
apnic|MY|asn|132089|1|20111128|allocated
apnic|AU|asn|132090|1|20111129|allocated
apnic|IN|asn|132091|1|20111130|allocated
apnic|AU|asn|132092|1|20111201|allocated
apnic|PH|asn|132093|1|20111202|allocated
apnic|AU|asn|132094|1|20111205|allocated
apnic|JP|asn|132095|1|20111208|allocated
apnic|NZ|asn|132096|1|20111208|allocated
apnic|JP|asn|132097|1|20111212|allocated
apnic|KH|asn|132098|1|20111212|allocated
apnic|HK|asn|132101|1|20111213|allocated
apnic|AU|asn|132102|1|20111214|allocated
apnic|PH|asn|132103|1|20111222|allocated
apnic|MY|asn|132104|1|20111223|allocated
apnic|ID|asn|132105|1|20111223|allocated
apnic|BD|asn|132106|1|20111228|allocated
apnic|TH|asn|132107|1|20111228|allocated
apnic|IN|asn|132108|1|20111230|allocated
apnic|AU|asn|132109|1|20120104|allocated
apnic|PH|asn|132110|1|20120104|allocated
apnic|MY|asn|132111|1|20120105|allocated
apnic|IN|asn|132112|1|20120110|allocated
apnic|IN|asn|132113|1|20120110|allocated
apnic|IN|asn|132114|1|20120110|allocated
apnic|IN|asn|132115|1|20120110|allocated
apnic|IN|asn|132116|1|20120113|allocated
apnic|TH|asn|132117|1|20120113|allocated
apnic|AU|asn|132118|1|20120116|allocated
apnic|JP|asn|132119|1|20120116|allocated
apnic|JP|asn|132120|1|20120117|allocated
apnic|IN|asn|132121|1|20120117|allocated
apnic|IN|asn|132122|1|20120117|allocated
apnic|LK|asn|132124|1|20120123|allocated
apnic|NZ|asn|132125|1|20120123|allocated
apnic|AU|asn|132126|1|20120123|allocated
apnic|AU|asn|132127|1|20120127|allocated
apnic|CN|asn|132128|1|20120127|allocated
apnic|AU|asn|132129|1|20120127|allocated
apnic|AU|asn|132131|1|20120130|allocated
apnic|SG|asn|132132|1|20120131|allocated
apnic|IN|asn|132135|1|20120206|allocated
apnic|AU|asn|132136|1|20120207|allocated
apnic|IN|asn|132137|1|20120209|allocated
apnic|JP|asn|132139|1|20120210|allocated
apnic|AU|asn|132140|1|20120213|allocated
apnic|PH|asn|132141|1|20120213|allocated
apnic|SG|asn|132142|1|20120214|allocated
apnic|NZ|asn|132143|1|20120214|allocated
apnic|IN|asn|132144|1|20120214|allocated
apnic|AU|asn|132145|1|20120214|allocated
apnic|AU|asn|132146|1|20120215|allocated
apnic|CN|asn|132147|1|20120215|allocated
apnic|IN|asn|132148|1|20120216|allocated
apnic|NZ|asn|132149|1|20120216|allocated
apnic|IN|asn|132150|1|20120216|allocated
apnic|IN|asn|132151|1|20120216|allocated
apnic|IN|asn|132152|1|20120216|allocated
apnic|CN|asn|132153|1|20120220|allocated
apnic|CN|asn|132154|1|20120302|allocated
apnic|NZ|asn|132155|1|20120221|allocated
apnic|PH|asn|132156|1|20120222|allocated
apnic|TW|asn|132157|1|20120222|allocated
apnic|AU|asn|132158|1|20120222|allocated
apnic|IN|asn|132159|1|20120223|allocated
apnic|AU|asn|132160|1|20120223|allocated
apnic|NZ|asn|132161|1|20120224|allocated
apnic|AU|asn|132162|1|20120224|allocated
apnic|HK|asn|132163|1|20120224|allocated
apnic|ID|asn|132164|1|20120227|allocated
apnic|PK|asn|132165|1|20120227|allocated
apnic|IN|asn|132166|1|20120227|allocated
apnic|HK|asn|132169|1|20120229|allocated
apnic|MY|asn|132170|1|20120301|allocated
apnic|IN|asn|132171|1|20120301|allocated
apnic|TH|asn|132172|1|20120301|allocated
apnic|AF|asn|132173|1|20120301|allocated
apnic|HK|asn|132174|1|20120302|allocated
apnic|IN|asn|132175|1|20120302|allocated
apnic|CN|asn|132176|16|20120302|allocated
apnic|PH|asn|132193|1|20120305|allocated
apnic|IN|asn|132194|1|20120305|allocated
apnic|AU|asn|132195|1|20120306|allocated
apnic|MY|asn|132196|1|20120307|allocated
apnic|MY|asn|132197|1|20120308|allocated
apnic|MY|asn|132198|1|20120309|allocated
apnic|PH|asn|132199|1|20120312|allocated
apnic|SG|asn|132200|1|20120312|allocated
apnic|TH|asn|132201|1|20120313|allocated
apnic|SG|asn|132202|1|20120313|allocated
apnic|CN|asn|132203|1|20120313|allocated
apnic|PH|asn|132204|1|20120314|allocated
apnic|PH|asn|132206|1|20120315|allocated
apnic|TH|asn|132207|1|20120315|allocated
apnic|IN|asn|132208|1|20120316|allocated
apnic|PH|asn|132209|1|20120319|allocated
apnic|NZ|asn|132210|1|20120319|allocated
apnic|JP|asn|132211|1|20120320|allocated
apnic|KH|asn|132213|1|20120321|allocated
apnic|AU|asn|132214|1|20120322|allocated
apnic|IN|asn|132215|1|20120323|allocated
apnic|PG|asn|132216|1|20120323|allocated
apnic|AU|asn|132217|1|20120326|allocated
apnic|MY|asn|132218|1|20120326|allocated
apnic|IN|asn|132220|1|20120327|allocated
apnic|AU|asn|132221|1|20120327|allocated
apnic|PH|asn|132223|1|20120327|allocated
apnic|IN|asn|132224|1|20120328|allocated
apnic|AU|asn|132225|1|20120329|allocated
apnic|VG|asn|132227|1|20120329|allocated
apnic|VU|asn|132228|1|20120330|allocated
apnic|PH|asn|132229|1|20120402|allocated
apnic|AU|asn|132230|1|20120404|allocated
apnic|HK|asn|132231|1|20120404|allocated
apnic|BT|asn|132232|1|20120405|allocated
apnic|LA|asn|132233|1|20120405|allocated
apnic|IN|asn|132234|1|20120405|allocated
apnic|NZ|asn|132235|1|20120410|allocated
apnic|SG|asn|132236|1|20120412|allocated
apnic|SG|asn|132237|1|20120413|allocated
apnic|JP|asn|132238|1|20120413|allocated
apnic|IN|asn|132239|1|20120416|allocated
apnic|NZ|asn|132240|1|20120416|allocated
apnic|MY|asn|132241|1|20120418|allocated
apnic|SG|asn|132242|1|20120419|allocated
apnic|SG|asn|132243|1|20120419|allocated
apnic|IN|asn|132244|1|20120420|allocated
apnic|AU|asn|132245|1|20120420|allocated
apnic|PH|asn|132246|1|20120423|allocated
apnic|SG|asn|132247|1|20120423|allocated
apnic|IN|asn|132248|1|20120423|allocated
apnic|JP|asn|132249|1|20120426|allocated
apnic|TH|asn|132250|1|20120426|allocated
apnic|IN|asn|132251|1|20120426|allocated
apnic|HK|asn|132252|1|20120426|allocated
apnic|SG|asn|132253|1|20120427|allocated
apnic|AU|asn|132254|1|20120430|allocated
apnic|NZ|asn|132255|1|20120501|allocated
apnic|AU|asn|132257|1|20120501|allocated
apnic|AU|asn|132258|1|20120504|allocated
apnic|SB|asn|132260|1|20120509|allocated
apnic|AU|asn|132261|1|20120509|allocated
apnic|AU|asn|132262|1|20120509|allocated
apnic|AU|asn|132263|1|20120509|allocated
apnic|NZ|asn|132264|1|20120511|allocated
apnic|SG|asn|132265|1|20120515|allocated
apnic|IN|asn|132266|1|20120515|allocated
apnic|BD|asn|132267|1|20120515|allocated
apnic|NZ|asn|132268|1|20120517|allocated
apnic|SG|asn|132271|1|20120517|allocated
apnic|IN|asn|132272|1|20120521|allocated
apnic|AU|asn|132273|1|20120521|allocated
apnic|MY|asn|132274|1|20120521|allocated
apnic|IN|asn|132275|1|20120521|allocated
apnic|AU|asn|132276|1|20120522|allocated
apnic|SG|asn|132277|1|20120522|allocated
apnic|IN|asn|132278|1|20120523|allocated
apnic|JP|asn|132279|1|20120523|allocated
apnic|TH|asn|132280|1|20120523|allocated
apnic|SG|asn|132281|1|20120523|allocated
apnic|IN|asn|132282|1|20120525|allocated
apnic|HK|asn|132283|1|20120528|allocated
apnic|NZ|asn|132284|1|20120528|allocated
apnic|JP|asn|132285|1|20120528|allocated
apnic|SG|asn|132286|2|20120530|allocated
apnic|SG|asn|132288|2|20120531|allocated
apnic|JP|asn|132290|1|20120601|allocated
apnic|AF|asn|132291|1|20120601|allocated
apnic|AU|asn|132292|1|20120601|allocated
apnic|SG|asn|132293|1|20120606|allocated
apnic|BD|asn|132294|1|20120606|allocated
apnic|HK|asn|132295|1|20120607|allocated
apnic|PH|asn|132296|1|20120607|allocated
apnic|AU|asn|132297|1|20120607|allocated
apnic|JP|asn|132298|1|20120612|allocated
apnic|AU|asn|132299|1|20120612|allocated
apnic|TH|asn|132300|1|20120613|allocated
apnic|JP|asn|132301|1|20120614|allocated
apnic|AU|asn|132302|1|20120614|allocated
apnic|IN|asn|132303|1|20120614|allocated
apnic|NZ|asn|132304|1|20120615|allocated
apnic|BD|asn|132305|1|20120615|allocated
apnic|BD|asn|132306|1|20120618|allocated
apnic|SG|asn|132307|1|20120618|allocated
apnic|IN|asn|132308|1|20120619|allocated
